Scode,Coname,NewsDt,NewsID,Newsmedia,Buyernm,Sellernm,Subnm,Eqtrart,MAprice,Currut,Ifrumor,State,corporation_name
000807,云铝股份,2014-07-25,C603484904,东方财富网,云铝股份,云南冶金集团投资有限公司；云南冶金集团股份有限公司、云南中烟物资（集团）有限责任公司、阿鲁麦克斯国际公司；冶金集团、云南驰宏锌锗股份有限公司、云南铁投恒维实业发展有限公司,云南源鑫炭素有限公司股权；云南浩鑫铝箔有限公司的股权；云南冶金集团进出口物流股份有限公司股权,云南源鑫炭素有限公司100%；云南浩鑫铝箔有限公司100%；云南冶金集团进出口物流股份有限公司88.88%,15.78,人民币,否,无,云南源鑫炭素有限公司股权；云南浩鑫铝箔有限公司的股权；云南冶金集团进出口物流股份有限公司股权
000810,创维数字,2015-10-21,R1289076459,凤凰财经,创维数字,液晶科技,液晶器件100%股权,100.00%,8.99,人民币,否,无,液晶科技
000812,陕西金叶,2015-11-26,L826073466,新财界,陕西金叶,无,瑞丰印刷100%股权,100.00%,6.48,人民币,否,无,瑞丰印刷100%股权
000813,天山纺织,2011-06-07,L53737454,金融界,天山纺织,凯迪矿业、雪驰科技,西拓矿业有限公司股权,75.00%,6.9618,人民币,否,无,凯迪矿业、雪驰科技
000816,江淮动力,2011-07-05,R638853466,第一财经,江淮动力,无,西藏中凯矿业60%股权,60.00%,5.49,人民币,否,无,西藏中凯矿业60%股权
000818,方大化工,2017-10-10,M1520160350,新浪,方大化工,无,长沙韶光半导体有限公司70%股权、威科电子模块（深圳）有限公司100%股权,长沙韶光半导体有限公司70%；威科电子模块（深圳）有限公司100%,12.78,人民币,否,无,长沙韶光半导体有限公司70%股权、威科电子模块（深圳）有限公司100%股权
000820,金城股份,2014-10-13,C53058139,东方财富网,金城股份,无,百花集团100%股权、百花生物48.94%股权,百花集团100%；百花生物48.94%,17.0,人民币,否,无,百花集团100%股权、百花生物48.94%股权
000829,天音控股,2016-04-01,H1716512216,砍柴网,天音控股,无,天音通信30%股权,30.00%,6.12,人民币,否,无,天音通信30%股权
000833,贵糖股份,2014-08-25,P993809961,凤凰财经,贵糖股份,云浮广业硫铁矿集团有限公司、广东省广业资产经营有限公司,广东广业云硫矿业有限公司100%股权,100.00%,17.44,人民币,否,无,广东广业云硫矿业有限公司100%股权
000835,四川圣达,2014-11-28,D951682930,金融投资网,四川圣达,无,7项动漫游戏等资产,0,10.16,人民币,否,无,7项动漫游戏等资产
000850,华茂股份,2015-11-20,M188513642,新浪,华茂股份,大丰海聆梦家纺有限公司全体股东；华茂集团,海聆梦80%股权；华茂进出口100%股权,海聆梦80%；华茂进出口100%,9.29,人民币,否,无,海聆梦80%股权；华茂进出口100%股权
000858,五粮液,2014-07-08,G1080106102,金融界,五粮液,河南五谷春酒业股份有限公司,河南五谷春酒业股份有限公司股权,51.00%,2.55,人民币,否,无,河南五谷春酒业股份有限公司
000863,三湘股份,2015-07-06,A1715217665,凤凰财经,三湘股份,无,观印象股权,100.00%,19.0,人民币,否,无,观印象股权
000875,吉电股份,2019-12-30,Q356446466,和讯网,吉电股份,蒙东协合新能源有限公司,镇赉华兴100%股权及其衍生权益,100%,2.36,人民币,否,无,蒙东协合新能源有限公司
000876,新希望,2011-02-11,F1561742179,凤凰财经,新希望,无,山东六和集团100%股权、六和股份24%股权、新希望农牧7.25%股权、枫澜科技75%股权、新希望农牧92.75%的股权,山东六和集团100%；六和股份24%；新希望农牧7.25%；枫澜科技75%；新希望农牧92.75%,77.96,人民币,否,无,山东六和集团100%股权、六和股份24%股权、新希望农牧7.25%股权、枫澜科技75%股权、新希望农牧92.75%的股权
000878,云南铜业,2018-01-09,L740386802,上海有色,云南铜业,无,迪庆有色50.01%股权,50.01%,14.39,人民币,否,无,迪庆有色50.01%股权
000881,大连国际,2016-03-07,H586083777,第1财经,大连国际,中广核核技术公司等交易对方,高新核材、中科海维、中广核达胜、深圳沃尔、中广核俊尔、苏州特威和湖北拓普,0,42.0,人民币,否,无,中广核核技术公司等交易对方
000882,华联股份,2015-10-09,Q166851690,东方财富网,华联股份,上海镕尚投资管理中心、中信夹层（上海）投资中心,安徽华联100%股权、山西华联100%股权、内蒙古信联89.29%股权、银川华联80.92%股权、海融兴达100%股权,安徽华联100%；山西华联100%；内蒙古信联89.29%；银川华联80.92%；海融兴达100%,22.74,人民币,否,无,上海镕尚投资管理中心、中信夹层（上海）投资中心
000883,湖北能源,2007-02-26,M576933688,搜狐,长江电力,无,湖北省能源投资集团有限公司股权,45.00%,31.0,人民币,否,无,湖北省能源投资集团有限公司股权
000889,茂业物流,2014-07-24,L639275393,东方财富网,茂业物流,北京博升优势科技发展有限公司,北京创世漫道科技有限公司100%股权,100.00%,8.78,人民币,否,无,北京博升优势科技发展有限公司
000890,法尔胜,2015-09-08,N277018836,东方财富网,法尔胜,无,中盈投资、华中租赁及摩山保理三公司全部股权,中盈投资100%；华中租赁100%；摩山保理100%,33.6,人民币,否,无,中盈投资、华中租赁及摩山保理三公司全部股权
000893,东凌粮油,2014-08-25,H1909851628,和讯网,东凌粮油,中农集团、新疆江之源,中农国际股权,100.00%,36.9,人民币,否,无,中农国际股权
000895,双汇发展,2011-04-22,R1234544723,和讯网,兴泰集团,双汇发展流通股股东,双汇发展全部已上市流通股,0,164.74,人民币,否,无,双汇发展流通股股东
000901,航天科技,2016-01-19,E1458703816,东方财富网,航天科技,无,Hiwinglux公司100%股权、EE公司97%股权及Navilight公司100%股权,Hiwinglux公司100%；EE公司97%；Navilight公司100%,17.49,人民币,否,无,Hiwinglux公司100%股权、EE公司97%股权及Navilight公司100%股权
000903,云内动力,2017-03-24,R1971638325,南方财富,云内动力,无,铭特科技100%股权,100.00%,8.35,人民币,否,无,铭特科技100%股权
000905,厦门港务,2017-09-01,G619887463,东方财富网,厦门港务,石狮市华宝集团、邱奕田,石狮市华锦码头储运有限公司75%股权,75.00%,2.045,人民币,否,无,石狮市华宝集团、邱奕田
000916,华北高速,2013-11-28,Q47268759,东方财富网,华北高速,苏州工业园区中伏投资管理有限公司,江苏省徐州丰县的23.8兆瓦光伏发电项目50%股权,50.00%,2.25,人民币,否,无,苏州工业园区中伏投资管理有限公司
000917,电广传媒,2011-07-05,G1237354417,第1财经,电广传媒,无,惠心公司、惠德公司、惠悦公司、惠润公司,0,13.47,人民币,否,无,惠心公司、惠德公司、惠悦公司、惠润公司
000918,嘉凯城,2013-01-09,F369210608,21CN财经频道,嘉凯城,无,香榭臻邸项目,0,11.4,人民币,否,无,香榭臻邸项目
000923,河北宣工,2016-09-29,E995813430,中金在线,河北宣工,河钢集团、天物进出口等4名交易对方,四联香港100%股权,100.00%,28.86,人民币,否,无,四联香港100%股权
000925,众合机电,2014-08-22,Q1372512650,和讯网,众合机电,楼洪海等6名自然人,海拓环境100%股权,100.00%,2.47,人民币,否,无,楼洪海等6名自然人
000925,众合科技,2016-04-25,D1007889157,东方财富网,众合科技,唐新亮、宽客投资、沁朴投资、骏琪投资、鼎泰投资、文建红、张建强、江苏中茂,苏州科环100%股权,100.00%,6.82,人民币,否,无,苏州科环100%股权
000930,中粮生化,2018-03-06,H1762673912,东方财富网,中粮生化,中粮集团,生化能源、生物化学、桦力投资各100%股权,生化能源100%；生物化学100%；桦力投资100%,80.0,人民币,否,无,中粮集团
000932,华菱钢铁,2016-07-18,R1100747416,中国经济网,华菱钢铁,华菱集团、迪策投资、深圳润泽；财信金控,华菱节能100%股权、财富证券37.11%股权；财信投资100%股权,华菱节能100%；财富证券37.11%；财信投资100%,137.18,人民币,否,无,华菱集团、迪策投资、深圳润泽；财信金控
000935,四川双马,2011-06-30,G831627396,和讯网,四川双马,拉法基中国；SommersetInvestments；拉法基瑞安,都江堰拉法基25%的股权；贵州顶效75%的股权、贵州新蒲75%的股权；遵义三岔100%的股权,都江堰拉法基25%；贵州顶效75%；贵州新蒲75%；遵义三岔100%,28.125,人民币,否,无,拉法基中国；SommersetInvestments；拉法基瑞安
000937,金牛能源,2009-08-01,G414250702,国际煤炭网,金牛能源,冀中能源峰峰集团有限公司、冀中能源邯郸矿业集团有限公司、冀中能源张家口矿业集团有限公司,煤炭业务相关的优质经营性资产,0,45.2,人民币,否,无,煤炭业务相关的优质经营性资产
000937,冀中能源,2012-12-27,R1960772932,新浪,冀中能源,河北航空投资集团有限公司,厦门航空15%股权,15.00%,19.19,人民币,否,无,厦门航空15%股权
000938,紫光股份,2013-07-29,F1130482196,广州视窗,紫光股份,无,能通科技股权、融创天下股权,能通科技100%；融创天下100%,13.0,人民币,否,无,能通科技股权、融创天下股权
000939,凯迪电力,2011-01-17,F1942036380,凤凰财经,凯迪电力,凯迪控股,3家生物质能电厂,0,2.96,人民币,否,无,凯迪控股
000951,中国重汽,2019-03-27,L53000382,金融界,中国重汽,中国重汽,济南豪沃客车100%股权,100%,4.06,人民币,否,无,中国重汽
000958,东方能源,2019-04-08,F1892461141,北京商报网,东方能源,国家电力投资集团有限公司、南方电网资本控股有限公司、云南能源金融控股有限公司、上海国企改革发展股权投资基金合伙企业（有限合伙）、河南中豪置业有限公司,国家电投集团资本控股有限公司100%股权,100%,147.5,人民币,否,无,国家电投集团资本控股有限公司100%股权
000959,首钢股份,2012-05-19,R420484609,凤凰财经,首钢股份,首钢总公司,河北省首钢迁安钢铁有限责任公司,0,183.7,人民币,否,无,首钢总公司
000960,锡业股份,2014-08-05,D1048939138,新浪,锡业股份,云锡控股、云锡集团、博信天津,华联锌铟75.74%股权,75.74%,37.49,人民币,否,无,华联锌铟75.74%股权
000961,中南建设,2019-11-20,A1384358864,和讯网,青岛中南世纪城房地产业投资有限公司,无,潍坊锦琴100%股权,100%,2.35,人民币,否,无,潍坊锦琴100%股权
000967,上风高科,2010-09-29,L1565586674,网易,上风高科,于盛千、于长莲、于丽丽,辽宁东港电磁线有限公司85%股权,85.00%,1.54,人民币,否,无,于盛千、于长莲、于丽丽
000969,安泰科技,2015-04-19,R1665040146,东方财富网,安泰科技,刁其合等12名交易对方,天龙钨钼100%股权,100.00%,10.36,人民币,否,无,天龙钨钼100%股权
000971,蓝鼎控股,2015-04-17,P451786717,南方财富,蓝鼎控股,无,高升科技股权,0,15.0,人民币,否,无,高升科技股权
000971,高升控股,2015-12-18,R1774959990,东方财富网,高升控股,袁佳宁、王宇2名自然人,莹悦网络股权,100.00%,11.5,人民币,否,无,莹悦网络股权
000972,新中基,2009-02-11,Q506101139,和讯网,新中基,新疆生产建设兵团农六师国有资产经营有限责任公司,五家渠中基番茄制品有限责任公司股权,0,4.14,人民币,否,无,五家渠中基番茄制品有限责任公司股权
000973,佛塑科技,2013-01-17,E562508475,网易,佛塑科技,广新集团,合捷公司55%股权,55.00%,1.88,人民币,否,无,广新集团
000975,银泰资源,2016-11-25,G2114588957,南方财富,银泰资源,无,上海盛蔚99.78%股权,99.78%,45.0,人民币,否,无,上海盛蔚99.78%股权
000977,浪潮信息,2015-01-18,N62699178,网易,浪潮信息,浪潮软件集团有限公司、济南万朋电子科技有限公司、上海润誉投资发展有限公司,山东超越数控电子有限公司100%的股权,100.00%,15.0,人民币,否,无,山东超越数控电子有限公司100%的股权
000978,桂林旅游,2009-08-13,F1844114682,和讯网,桂林旅游,桂林旅游发展总公司、桂林市环城水系建设开发有限公司,桂林漓江大瀑布饭店100％权益、桂林市“两江四湖”环城水系项目的经营性资产（含下属公司股权）,桂林漓江大瀑布饭店权益100%,7.41,人民币,否,无,桂林旅游发展总公司、桂林市环城水系建设开发有限公司
000979,中弘股份,2015-09-20,N442715178,21财经搜索,中弘股份,三亚爱地房地产开发有限公司、三亚佳升元商贸有限公司,三亚鹿回头旅游区开发有限公司股权,100.00%,58.0,人民币,否,无,三亚鹿回头旅游区开发有限公司股权
000980,金马股份,2016-03-27,M79351302,东方财富网,金马股份,铁牛集团、长城长富等22名交易对方,永康众泰汽车有限公司股权,100.00%,116.0,人民币,否,无,永康众泰汽车有限公司股权
000981,银亿股份,2017-05-31,P1714262071,经济观察网,银亿股份,宁波圣洲,东方亿圣100%股权,100.00%,79.81,人民币,否,无,宁波圣洲
000987,广州友谊,2014-12-09,A1940893829,中国证券网,广州友谊,无,越秀金控100%股权,100.00%,88.3,人民币,否,无,越秀金控100%股权
000996,中国中期,2015-06-12,E138457791,和讯网,中国中期,无,国际期货80.24%股权,80.24%,57.0,人民币,否,无,国际期货80.24%股权
000998,隆平高科,2013-09-09,A1439611446,东方财富网,隆平高科,无,湖南隆平股权、安徽隆平股权、亚华种子股权,湖南隆平45%；安徽隆平34.5%；亚华种子20%,16.45,人民币,否,无,湖南隆平股权、安徽隆平股权、亚华种子股权
000999,华润三九,2016-10-31,F1805713963,网易,华润三九,无,圣火药业股权,0,18.9,人民币,否,无,圣火药业股权
001696,宗申动力,2017-11-21,C1588377043,东方财富网,宗申动力,周歆焱、马秋曼等,大江动力100%股权,100.00%,10.5,人民币,否,无,周歆焱、马秋曼等
001896,豫能控股,2016-03-02,R902253330,新财界,豫能控股,无,鹤壁同力97.15%股权、鹤壁丰鹤50.00%股权、华能沁北35.00%股权,鹤壁同力97.15%；鹤壁丰鹤50.00%；华能沁北35.00%,37.8,人民币,否,无,鹤壁同力97.15%股权、鹤壁丰鹤50.00%股权、华能沁北35.00%股权
001979,招商蛇口,2019-08-23,C843912413,全景网,招商蛇口,招商蛇口、深圳招商地产,招商物业100%股权,100%,29.9,人民币,否,无,招商物业100%股权
